#Time	T1	T2	T3
13 12 03	241.8	263	159.5
13 12 04	241.8	262.9	159.4
13 12 05	241.8	262.9	159.4
13 12 06	241.7	262.9	159.4
13 12 07	241.7	262.9	159.4
13 12 08	241.7	262.8	159.4
13 12 09	241.7	262.8	159.3
13 12 10	241.6	262.7	159.3
13 12 11	241.6	262.7	159.3
13 12 12	241.6	262.7	159.3
13 12 13	241.5	262.6	159.3
13 12 14	241.5	262.6	159.3
13 12 15	241.5	262.6	159.2
13 12 16	241.4	262.5	159.2
13 12 17	241.4	262.5	159.2
13 12 18	241.4	262.4	159.2
13 12 19	241.4	262.4	159.2
13 12 20	241.3	262.3	159.2
13 12 21	241.3	262.3	159.2
13 12 22	241.3	262.3	159.1
13 12 23	241.2	262.3	159.1
13 12 24	241.2	262.2	159.1
13 12 25	241.2	262.2	159.1
13 12 26	241.1	262.1	159.1
13 12 27	241.1	262.1	159.1
13 12 28	241.1	262.1	159.1
13 12 29	241	262	159.1
13 12 30	241	262	159
13 12 31	241	262	159
13 12 32	241	261.9	159
13 12 33	240.9	261.9	159
13 12 34	240.9	261.9	159
13 12 35	240.9	261.8	158.9
13 12 36	240.8	261.8	158.9
13 12 37	240.8	261.8	158.9
13 12 38	240.7	261.7	158.9
13 12 39	240.7	261.7	158.9
13 12 40	240.7	261.6	158.9
13 12 41	240.7	261.6	158.9
13 12 42	240.6	261.6	158.9
13 12 43	240.6	261.5	158.9
13 12 44	240.6	261.5	158.8
13 12 45	240.6	261.5	158.8
13 12 46	240.5	261.5	158.8
13 12 47	240.5	261.4	158.8
13 12 48	240.5	261.4	158.8
13 12 49	240.5	261.4	158.8
13 12 50	240.5	261.4	158.8
13 12 51	240.5	261.3	158.8
13 12 52	240.4	261.3	158.8
13 12 53	240.4	261.3	158.8
13 12 54	240.4	261.3	158.8
13 12 55	240.4	261.2	158.8
13 12 56	240.3	261.2	158.8
13 12 57	240.3	261.1	158.7
13 12 58	240.3	261.1	158.7
13 12 59	240.2	261	158.7
13 13 00	240.2	261	158.7
13 13 01	240.2	261	158.7
13 13 02	240.2	261	158.7
13 13 03	240.1	260.9	158.7
13 13 04	240.1	260.9	158.6
13 13 05	240	260.9	158.6
13 13 06	240	260.8	158.6
13 13 07	240	260.8	158.6
13 13 08	239.9	260.8	158.6
13 13 09	239.9	260.7	158.6
13 13 10	239.9	260.7	158.6
13 13 11	239.9	260.6	158.6
13 13 12	239.8	260.6	158.6
13 13 13	239.8	260.6	158.6
13 13 14	239.8	260.5	158.5
13 13 15	239.7	260.5	158.5
13 13 16	239.7	260.5	158.5
13 13 17	239.7	260.4	158.5
13 13 18	239.7	260.4	158.5
13 13 19	239.6	260.4	158.4
13 13 20	239.6	260.3	158.4
13 13 21	239.5	260.3	158.4
13 13 22	239.5	260.2	158.4
13 13 23	239.5	260.2	158.4
13 13 24	239.4	260.2	158.4
13 13 25	239.4	260.1	158.3
13 13 26	239.4	260.1	158.3
13 13 27	239.4	260.1	158.3
13 13 28	239.3	260	158.3
13 13 29	239.3	260	158.3
13 13 30	239.3	259.9	158.3
13 13 31	239.3	259.9	158.2
13 13 32	239.2	259.9	158.2
13 13 33	239.2	259.9	158.2
13 13 34	239.2	259.9	158.2
13 13 35	239.2	259.8	158.2
13 13 36	239.1	259.8	158.2
13 13 37	239.1	259.8	158.2
13 13 38	239	259.7	158.2
13 13 39	239	259.7	158.2
13 13 40	239	259.6	158.2
13 13 41	239	259.6	158.2
13 13 42	238.9	259.6	158.1
13 13 43	238.9	259.5	158.1
13 13 44	238.9	259.5	158.1
13 13 45	238.8	259.5	158.1
13 13 46	238.8	259.4	158.1
13 13 47	238.8	259.4	158.1
13 13 48	238.7	259.3	158
13 13 49	238.7	259.3	158
13 13 50	238.7	259.3	158
13 13 51	238.6	259.2	158
13 13 52	238.6	259.2	158
13 13 53	238.6	259.2	158
13 13 54	238.5	259.2	158
13 13 55	238.5	259.1	157.9
13 13 56	238.5	259.1	157.9
13 13 57	238.5	259	157.9
13 13 58	238.4	259	157.9
13 13 59	238.4	259	157.9
13 14 00	238.4	258.9	157.9
13 14 01	238.4	258.9	157.8
13 14 02	238.3	258.9	157.8
13 14 03	238.3	258.8	157.8
13 14 04	238.2	258.8	157.8
13 14 05	238.2	258.7	157.8
13 14 06	238.2	258.7	157.7
13 14 07	238.2	258.7	157.7
13 14 08	238.1	258.7	157.7
13 14 09	238.1	258.6	157.7
13 14 10	238.1	258.6	157.7
13 14 11	238.1	258.5	157.7
13 14 12	238	258.5	157.7
13 14 13	238	258.5	157.7
13 14 14	237.9	258.4	157.7
13 14 15	237.9	258.4	157.6
13 14 16	237.9	258.4	157.6
13 14 17	237.9	258.3	157.6
13 14 18	237.9	258.3	157.6
13 14 19	237.8	258.3	157.6
13 14 20	237.8	258.2	157.5
13 14 21	237.7	258.2	157.5
13 14 22	237.7	258.2	157.5
13 14 23	237.7	258.2	157.5
13 14 24	237.7	258.1	157.5
13 14 25	237.7	258.1	157.5
13 14 26	237.6	258.1	157.5
13 14 27	237.6	258	157.5
13 14 28	237.6	258	157.5
13 14 29	237.6	258	157.5
13 14 30	237.6	258	157.5
13 14 31	237.6	258	157.5
13 14 32	237.5	257.9	157.5
13 14 33	237.5	257.9	157.4
13 14 34	237.5	257.9	157.4
13 14 35	237.4	257.8	157.4
13 14 36	237.4	257.8	157.4
13 14 37	237.4	257.8	157.4
13 14 38	237.3	257.7	157.4
13 14 39	237.3	257.7	157.4
13 14 40	237.3	257.6	157.4
13 14 41	237.3	257.6	157.3
13 14 42	237.2	257.6	157.3
13 14 43	237.2	257.5	157.3
13 14 44	237.2	257.5	157.3
13 14 45	237.1	257.5	157.3
13 14 46	237.1	257.5	157.3
13 14 47	237.1	257.4	157.3
13 14 48	237	257.4	157.2
13 14 49	237	257.4	157.2
13 14 50	237	257.3	157.2
13 14 51	236.9	257.3	157.2
13 14 52	236.9	257.2	157.2
13 14 53	236.9	257.2	157.2
13 14 54	236.9	257.2	157.2
13 14 55	236.9	257.2	157.1
13 14 56	236.8	257.1	157.1
13 14 57	236.8	257.1	157.1
13 14 58	236.8	257	157.1
13 14 59	236.7	257	157.1
13 15 00	236.7	256.9	157.1
13 15 01	236.7	256.9	157
13 15 02	236.7	256.9	157
13 15 03	236.6	256.9	157
13 15 04	236.6	256.8	157
13 15 05	236.5	256.8	157
13 15 06	236.5	256.8	157
13 15 07	236.5	256.8	157
13 15 08	236.4	256.7	156.9
13 15 09	236.4	256.7	156.9
13 15 10	236.4	256.6	156.9
13 15 11	236.4	256.6	156.9
13 15 12	236.3	256.6	156.9
13 15 13	236.3	256.5	156.9
13 15 14	236.3	256.5	156.8
13 15 15	236.2	256.5	156.8
13 15 16	236.2	256.5	156.8
13 15 17	236.2	256.4	156.8
13 15 18	236.2	256.4	156.8
13 15 19	236.1	256.3	156.7
13 15 20	236.1	256.3	156.7
13 15 21	236.1	256.2	156.7
13 15 22	236	256.2	156.7
13 15 23	236	256.2	156.7
13 15 24	236	256.2	156.7
13 15 25	236	256.1	156.7
13 15 26	235.9	256.1	156.6
13 15 27	235.9	256	156.6
13 15 28	235.9	256	156.6
13 15 29	235.8	256	156.6
13 15 30	235.8	255.9	156.6
13 15 31	235.8	255.9	156.6
13 15 32	235.7	255.9	156.6
13 15 33	235.7	255.9	156.5
13 15 34	235.7	255.8	156.5
13 15 35	235.6	255.8	156.5
13 15 36	235.6	255.7	156.5
13 15 37	235.6	255.7	156.5
13 15 38	235.6	255.7	156.5
13 15 39	235.6	255.7	156.4
13 15 40	235.5	255.6	156.4
13 15 41	235.5	255.6	156.4
13 15 42	235.5	255.6	156.4
13 15 43	235.4	255.5	156.4
13 15 44	235.4	255.5	156.4
13 15 45	235.4	255.5	156.4
13 15 46	235.3	255.4	156.4
13 15 47	235.3	255.4	156.3
13 15 48	235.3	255.3	156.3
13 15 49	235.3	255.3	156.3
13 15 50	235.2	255.3	156.3
13 15 51	235.2	255.2	156.3
13 15 52	235.2	255.2	156.2
13 15 53	235.1	255.2	156.2
13 15 54	235.1	255.2	156.2
13 15 55	235.1	255.1	156.2
13 15 56	235	255.1	156.2
13 15 57	235	255.1	156.2
13 15 58	235	255	156.2
13 15 59	234.9	255	156.2
13 16 00	234.9	254.9	156.1
13 16 01	234.9	254.9	156.1
13 16 02	234.9	254.9	156.1
13 16 03	234.8	254.9	156.1
13 16 04	234.8	254.8	156.1
13 16 05	234.8	254.8	156.1
13 16 06	234.7	254.7	156.1
13 16 07	234.7	254.7	156.1
13 16 08	234.7	254.7	156.1
13 16 09	234.7	254.7	156.1
13 16 10	234.6	254.6	156
13 16 11	234.6	254.6	156
13 16 12	234.6	254.5	156
13 16 13	234.5	254.5	156
13 16 14	234.5	254.4	156
13 16 15	234.5	254.4	156
13 16 16	234.5	254.4	155.9
13 16 17	234.5	254.4	155.9
13 16 18	234.4	254.3	155.9
13 16 19	234.4	254.3	155.9
13 16 20	234.4	254.3	155.9
13 16 21	234.3	254.2	155.9
13 16 22	234.3	254.2	155.9
13 16 23	234.3	254.2	155.9
13 16 24	234.2	254.2	155.8
13 16 25	234.2	254.1	155.8
13 16 26	234.2	254.1	155.8
13 16 27	234.2	254	155.8
13 16 28	234.1	254	155.8
13 16 29	234.1	254	155.8
13 16 30	234.1	253.9	155.8
13 16 31	234.1	253.9	155.7
13 16 32	234	253.9	155.7
13 16 33	234	253.8	155.7
13 16 34	233.9	253.8	155.7
13 16 35	233.9	253.8	155.7
13 16 36	233.9	253.7	155.6
13 16 37	233.8	253.7	155.6
13 16 38	233.8	253.7	155.6
13 16 39	233.8	253.6	155.6
13 16 40	233.8	253.6	155.6
13 16 41	233.7	253.6	155.6
13 16 42	233.7	253.6	155.5
13 16 43	233.7	253.5	155.5
13 16 44	233.6	253.5	155.5
13 16 45	233.6	253.5	155.5
13 16 46	233.6	253.4	155.5
13 16 47	233.6	253.4	155.5
13 16 48	233.5	253.4	155.5
13 16 49	233.5	253.3	155.5
13 16 50	233.5	253.3	155.4
13 16 51	233.4	253.2	155.4
13 16 52	233.4	253.2	155.4
13 16 53	233.4	253.2	155.4
13 16 54	233.3	253.2	155.4
13 16 55	233.3	253.1	155.4
13 16 56	233.3	253.1	155.3
13 16 57	233.2	253	155.3
13 16 58	233.2	253	155.3
13 16 59	233.2	253	155.3
13 17 00	233.2	252.9	155.3
13 17 01	233.2	252.9	155.3
13 17 02	233.2	252.9	155.3
13 17 03	233.2	252.9	155.3
13 17 04	233.2	252.9	155.3
13 17 05	233.1	252.8	155.3
13 17 06	233.1	252.8	155.3
13 17 07	233.1	252.8	155.3
13 17 08	233	252.8	155.2
13 17 09	233	252.8	155.2
13 17 10	233	252.7	155.2
13 17 11	233	252.7	155.2
13 17 12	232.9	252.6	155.2
13 17 13	232.9	252.6	155.2
13 17 14	232.9	252.6	155.2
13 17 15	232.8	252.6	155.2
13 17 16	232.8	252.5	155.2
13 17 17	232.8	252.5	155.2
13 17 18	232.8	252.4	155.1
13 17 19	232.7	252.4	155.1
13 17 20	232.7	252.4	155.1
13 17 21	232.7	252.3	155.1
13 17 22	232.6	252.3	155.1
13 17 23	232.6	252.3	155.1
13 17 24	232.6	252.2	155.1
13 17 25	232.6	252.2	155
13 17 26	232.5	252.2	155
13 17 27	232.5	252.1	155
13 17 28	232.5	252.1	155
13 17 29	232.4	252	155
13 17 30	232.4	252	155
13 17 31	232.4	252	155
13 17 32	232.4	252	155
13 17 33	232.3	251.9	155
13 17 34	232.3	251.9	155
13 17 35	232.3	251.9	154.9
13 17 36	232.2	251.8	154.9
13 17 37	232.2	251.8	154.9
13 17 38	232.2	251.8	154.9
13 17 39	232.2	251.8	154.9
13 17 40	232.1	251.7	154.9
13 17 41	232.1	251.7	154.8
13 17 42	232.1	251.6	154.8
13 17 43	232	251.6	154.8
13 17 44	232	251.5	154.8
13 17 45	232	251.5	154.8
13 17 46	231.9	251.5	154.8
13 17 47	231.9	251.5	154.8
13 17 48	231.9	251.4	154.7
13 17 49	231.9	251.4	154.7
13 17 50	231.8	251.3	154.7
13 17 51	231.8	251.3	154.7
13 17 52	231.8	251.3	154.7
13 17 53	231.7	251.3	154.7
13 17 54	231.7	251.2	154.7
13 17 55	231.7	251.2	154.7
13 17 56	231.7	251.2	154.6
13 17 57	231.6	251.2	154.6
13 17 58	231.6	251.1	154.6
13 17 59	231.6	251.1	154.6
13 18 00	231.5	251	154.6
13 18 01	231.5	251	154.6
13 18 02	231.5	251	154.6
13 18 03	231.5	251	154.5
13 18 04	231.4	250.9	154.5
13 18 05	231.4	250.9	154.5
13 18 06	231.4	250.8	154.5
13 18 07	231.3	250.8	154.5
13 18 08	231.3	250.8	154.5
13 18 09	231.3	250.8	154.5
13 18 10	231.3	250.7	154.5
13 18 11	231.2	250.7	154.4
13 18 12	231.2	250.6	154.4
13 18 13	231.2	250.6	154.4
13 18 14	231.1	250.6	154.4
13 18 15	231.1	250.6	154.4
13 18 16	231.1	250.5	154.4
13 18 17	231.1	250.5	154.3
13 18 18	231	250.4	154.3
13 18 19	231	250.4	154.3
13 18 20	231	250.4	154.3
13 18 21	230.9	250.3	154.3
13 18 22	230.9	250.3	154.3
13 18 23	230.9	250.3	154.3
13 18 24	230.9	250.3	154.2
13 18 25	230.9	250.2	154.2
13 18 26	230.8	250.2	154.2
13 18 27	230.8	250.2	154.2
13 18 28	230.8	250.1	154.2
13 18 29	230.7	250.1	154.2
13 18 30	230.7	250	154.1
13 18 31	230.7	250	154.1
13 18 32	230.7	250	154.1
13 18 33	230.6	250	154.1
13 18 34	230.6	249.9	154.1
13 18 35	230.6	249.9	154.1
13 18 36	230.5	249.8	154
13 18 37	230.5	249.8	154
13 18 38	230.5	249.8	154
13 18 39	230.5	249.8	154
13 18 40	230.4	249.7	154
13 18 41	230.4	249.7	154
13 18 42	230.4	249.7	153.9
13 18 43	230.3	249.6	153.9
13 18 44	230.3	249.6	153.9
13 18 45	230.3	249.6	153.9
13 18 46	230.2	249.5	153.9
13 18 47	230.2	249.5	153.9
13 18 48	230.2	249.5	153.8
13 18 49	230.2	249.4	153.8
13 18 50	230.1	249.4	153.8
13 18 51	230.1	249.4	153.8
13 18 52	230.1	249.3	153.8
13 18 53	230	249.3	153.8
13 18 54	230	249.3	153.7
13 18 55	230	249.2	153.7
13 18 56	230	249.2	153.7
13 18 57	229.9	249.2	153.7
13 18 58	229.9	249.1	153.7
13 18 59	229.9	249.1	153.7
13 19 00	229.8	249	153.7
13 19 01	229.8	249	153.6
13 19 02	229.8	249	153.6
13 19 03	229.8	249	153.6
13 19 04	229.7	248.9	153.6
13 19 05	229.7	248.9	153.6
13 19 06	229.7	248.9	153.5
13 19 07	229.6	248.9	153.5
13 19 08	229.6	248.8	153.5
13 19 09	229.6	248.8	153.5
13 19 10	229.6	248.7	153.5
13 19 11	229.6	248.7	153.5
13 19 12	229.5	248.7	153.5
13 19 13	229.5	248.6	153.5
13 19 14	229.5	248.6	153.5
13 19 15	229.4	248.6	153.4
13 19 16	229.4	248.5	153.4
13 19 17	229.4	248.5	153.4
13 19 18	229.4	248.5	153.4
13 19 19	229.3	248.4	153.4
13 19 20	229.3	248.4	153.3
13 19 21	229.3	248.3	153.3
13 19 22	229.2	248.3	153.3
13 19 23	229.2	248.3	153.3
13 19 24	229.2	248.3	153.3
13 19 25	229.2	248.2	153.3
13 19 26	229.1	248.2	153.3
13 19 27	229.1	248.2	153.3
13 19 28	229.1	248.1	153.3
13 19 29	229	248.1	153.3
13 19 30	229	248.1	153.3
13 19 31	229	248.1	153.2
13 19 32	229	248	153.2
13 19 33	228.9	248	153.2
13 19 34	228.9	248	153.2
13 19 35	228.9	247.9	153.2
13 19 36	228.8	247.9	153.1
13 19 37	228.8	247.9	153.1
13 19 38	228.8	247.8	153.1
13 19 39	228.8	247.8	153.1
13 19 40	228.7	247.8	153.1
13 19 41	228.7	247.7	153.1
13 19 42	228.7	247.7	153.1
13 19 43	228.6	247.7	153.1
13 19 44	228.6	247.6	153
13 19 45	228.6	247.6	153
13 19 46	228.6	247.6	153
13 19 47	228.6	247.6	153
13 19 48	228.6	247.6	153
13 19 49	228.5	247.5	153
13 19 50	228.5	247.5	153
13 19 51	228.5	247.5	153
13 19 52	228.5	247.4	153
13 19 53	228.4	247.4	153
13 19 54	228.4	247.4	153
13 19 55	228.4	247.4	153
13 19 56	228.4	247.3	152.9
13 19 57	228.3	247.3	152.9
13 19 58	228.3	247.2	152.9
13 19 59	228.3	247.2	152.9
13 20 00	228.2	247.2	152.9
13 20 01	228.2	247.2	152.9
13 20 02	228.2	247.1	152.9
13 20 03	228.2	247.1	152.8
13 20 04	228.1	247.1	152.8
13 20 05	228.1	247	152.8
13 20 06	228.1	247	152.8
13 20 07	228	247	152.8
13 20 08	228	246.9	152.8
13 20 09	228	246.9	152.7
13 20 10	228	246.9	152.7
13 20 11	228	246.8	152.7
13 20 12	227.9	246.8	152.7
13 20 13	227.9	246.8	152.7
13 20 14	227.9	246.7	152.7
13 20 15	227.8	246.7	152.7
13 20 16	227.8	246.7	152.7
13 20 17	227.8	246.7	152.6
13 20 18	227.8	246.6	152.6
13 20 19	227.7	246.6	152.6
13 20 20	227.7	246.5	152.6
13 20 21	227.7	246.5	152.6
13 20 22	227.6	246.5	152.6
13 20 23	227.6	246.5	152.6
13 20 24	227.6	246.4	152.5
13 20 25	227.6	246.4	152.5
13 20 26	227.5	246.3	152.5
13 20 27	227.5	246.3	152.5
13 20 28	227.5	246.3	152.5
13 20 29	227.4	246.2	152.5
13 20 30	227.4	246.2	152.5
13 20 31	227.4	246.2	152.5
13 20 32	227.4	246.2	152.5
13 20 33	227.3	246.1	152.5
13 20 34	227.3	246.1	152.4
13 20 35	227.3	246.1	152.4
13 20 36	227.2	246	152.4
13 20 37	227.2	246	152.4
13 20 38	227.2	246	152.4
13 20 39	227.2	245.9	152.4
13 20 40	227.1	245.9	152.3
13 20 41	227.1	245.9	152.3
13 20 42	227.1	245.8	152.3
13 20 43	227	245.8	152.3
13 20 44	227	245.8	152.3
13 20 45	227	245.8	152.3
13 20 46	226.9	245.7	152.3
13 20 47	226.9	245.7	152.3
13 20 48	226.9	245.7	152.3
13 20 49	226.9	245.6	152.2
13 20 50	226.8	245.6	152.2
13 20 51	226.8	245.5	152.2
13 20 52	226.8	245.5	152.2
13 20 53	226.8	245.5	152.2
13 20 54	226.7	245.5	152.2
13 20 55	226.7	245.4	152.2
13 20 56	226.7	245.4	152.1
13 20 57	226.7	245.4	152.1
13 20 58	226.6	245.3	152.1
13 20 59	226.6	245.3	152.1
13 21 00	226.6	245.2	152.1
13 21 01	226.6	245.2	152.1
13 21 02	226.5	245.2	152.1
13 21 03	226.5	245.2	152
13 21 04	226.5	245.1	152
13 21 05	226.4	245.1	152
13 21 06	226.4	245	152
13 21 07	226.4	245	152
13 21 08	226.3	245	152
13 21 09	226.3	245	151.9
13 21 10	226.3	244.9	151.9
13 21 11	226.3	244.9	151.9
13 21 12	226.3	244.9	151.9
13 21 13	226.2	244.8	151.9
13 21 14	226.2	244.8	151.9
13 21 15	226.2	244.8	151.9
13 21 16	226.1	244.7	151.9
13 21 17	226.1	244.7	151.8
13 21 18	226.1	244.7	151.8
13 21 19	226.1	244.6	151.8
13 21 20	226	244.6	151.8
13 21 21	226	244.6	151.8
13 21 22	226	244.5	151.8
13 21 23	225.9	244.5	151.7
13 21 24	225.9	244.5	151.7
13 21 25	225.9	244.5	151.7
13 21 26	225.9	244.4	151.7
13 21 27	225.8	244.4	151.7
13 21 28	225.8	244.4	151.7
13 21 29	225.8	244.3	151.7
13 21 30	225.7	244.3	151.6
13 21 31	225.7	244.3	151.6
13 21 32	225.7	244.2	151.6
13 21 33	225.7	244.2	151.6
13 21 34	225.6	244.2	151.6
13 21 35	225.6	244.1	151.6
13 21 36	225.6	244.1	151.6
13 21 37	225.5	244.1	151.6
13 21 38	225.5	244.1	151.6
13 21 39	225.5	244	151.5
13 21 40	225.5	244	151.5
13 21 41	225.5	243.9	151.5
13 21 42	225.4	243.9	151.5
13 21 43	225.4	243.9	151.5
13 21 44	225.4	243.8	151.5
13 21 45	225.3	243.8	151.4
13 21 46	225.3	243.8	151.4
13 21 47	225.3	243.7	151.4
13 21 48	225.3	243.7	151.4
13 21 49	225.2	243.7	151.4
13 21 50	225.2	243.6	151.3
13 21 51	225.2	243.6	151.3
13 21 52	225.1	243.6	151.3
13 21 53	225.1	243.6	151.3
13 21 54	225.1	243.5	151.3
13 21 55	225.1	243.5	151.3
13 21 56	225	243.4	151.2
13 21 57	225	243.4	151.2
13 21 58	225	243.4	151.2
13 21 59	225	243.4	151.2
13 22 00	225	243.4	151.2
13 22 01	225	243.4	151.2
13 22 02	224.9	243.4	151.2
13 22 03	224.9	243.3	151.2
13 22 04	224.9	243.3	151.3
13 22 05	224.9	243.3	151.2
13 22 06	224.9	243.2	151.2
13 22 07	224.8	243.2	151.2
13 22 08	224.8	243.2	151.2
13 22 09	224.8	243.2	151.2
13 22 10	224.8	243.1	151.2
13 22 11	224.7	243.1	151.1
13 22 12	224.7	243.1	151.1
13 22 13	224.7	243	151.1
13 22 14	224.6	243	151.1
13 22 15	224.6	243	151.1
13 22 16	224.6	242.9	151.1
13 22 17	224.6	242.9	151.1
13 22 18	224.6	242.9	151.1
13 22 19	224.5	242.8	151
13 22 20	224.5	242.8	151
13 22 21	224.5	242.8	151
13 22 22	224.4	242.7	151
13 22 23	224.4	242.7	151
13 22 24	224.3	242.7	151
13 22 25	224.3	242.7	150.9
13 22 26	224.3	242.6	150.9
13 22 27	224.3	242.6	150.9
13 22 28	224.3	242.5	150.9
13 22 29	224.2	242.5	150.9
13 22 30	224.2	242.5	150.9
13 22 31	224.2	242.5	150.9
13 22 32	224.2	242.4	150.9
13 22 33	224.1	242.4	150.8
13 22 34	224.1	242.4	150.8
13 22 35	224.1	242.3	150.8
13 22 36	224	242.3	150.8
13 22 37	224	242.3	150.8
13 22 38	224	242.2	150.8
13 22 39	224	242.2	150.7
13 22 40	223.9	242.2	150.7
13 22 41	223.9	242.1	150.7
13 22 42	223.9	242.1	150.7
13 22 43	223.8	242.1	150.7
13 22 44	223.8	242	150.7
13 22 45	223.8	242	150.7
13 22 46	223.7	242	150.7
13 22 47	223.7	242	150.7
13 22 48	223.7	241.9	150.7
13 22 49	223.7	241.9	150.7
13 22 50	223.6	241.9	150.6
13 22 51	223.6	241.8	150.6
13 22 52	223.6	241.8	150.6
13 22 53	223.6	241.8	150.6
13 22 54	223.5	241.8	150.6
13 22 55	223.5	241.7	150.6
13 22 56	223.5	241.7	150.6
13 22 57	223.5	241.6	150.5
13 22 58	223.4	241.6	150.5
13 22 59	223.4	241.6	150.5
13 23 00	223.4	241.5	150.5
13 23 01	223.4	241.5	150.5
13 23 02	223.3	241.5	150.5
13 23 03	223.3	241.5	150.5
13 23 04	223.3	241.4	150.5
13 23 05	223.2	241.4	150.5
13 23 06	223.2	241.3	150.4
13 23 07	223.2	241.3	150.4
13 23 08	223.2	241.3	150.4
13 23 09	223.2	241.3	150.4
13 23 10	223.1	241.2	150.4
13 23 11	223.1	241.2	150.4
13 23 12	223.1	241.2	150.3
13 23 13	223	241.1	150.3
13 23 14	223	241.1	150.3
13 23 15	223	241.1	150.3
13 23 16	223	241	150.3
13 23 17	223	241	150.3
13 23 18	222.9	241	150.3
13 23 19	222.9	240.9	150.3
13 23 20	222.9	240.9	150.3
13 23 21	222.8	240.9	150.3
13 23 22	222.8	240.9	150.3
13 23 23	222.8	240.9	150.2
13 23 24	222.7	240.8	150.2
13 23 25	222.7	240.8	150.2
13 23 26	222.7	240.7	150.2
13 23 27	222.7	240.7	150.2
13 23 28	222.6	240.7	150.1
13 23 29	222.6	240.6	150.1
13 23 30	222.6	240.6	150.1
13 23 31	222.6	240.6	150.1
13 23 32	222.5	240.6	150.1
13 23 33	222.5	240.5	150.1
13 23 34	222.5	240.5	150.1
13 23 35	222.4	240.5	150.1
13 23 36	222.4	240.4	150
13 23 37	222.4	240.4	150
13 23 38	222.3	240.4	150
13 23 39	222.3	240.3	150
13 23 40	222.3	240.3	150
13 23 41	222.3	240.3	150
13 23 42	222.2	240.2	150
13 23 43	222.2	240.2	150
13 23 44	222.2	240.2	150
13 23 45	222.2	240.2	149.9
13 23 46	222.1	240.1	149.9
13 23 47	222.1	240.1	149.9
13 23 48	222.1	240	149.9
13 23 49	222.1	240	149.9
13 23 50	222	240	149.8
13 23 51	222	239.9	149.8
13 23 52	222	239.9	149.8
13 23 53	221.9	239.9	149.8
13 23 54	221.9	239.9	149.8
13 23 55	221.9	239.8	149.8
13 23 56	221.9	239.8	149.7
13 23 57	221.8	239.8	149.7
13 23 58	221.8	239.7	149.7
13 23 59	221.8	239.7	149.7
13 24 00	221.7	239.7	149.7
13 24 01	221.7	239.7	149.7
13 24 02	221.7	239.6	149.6
13 24 03	221.7	239.6	149.6
13 24 04	221.7	239.6	149.6
13 24 05	221.6	239.5	149.6
13 24 06	221.6	239.5	149.6
13 24 07	221.6	239.5	149.6
13 24 08	221.6	239.4	149.6
13 24 09	221.6	239.4	149.5
13 24 10	221.5	239.4	149.5
13 24 11	221.5	239.3	149.5
13 24 12	221.5	239.3	149.5
13 24 13	221.4	239.2	149.5
13 24 14	221.4	239.2	149.5
13 24 15	221.4	239.2	149.4
13 24 16	221.3	239.2	149.4
13 24 17	221.3	239.1	149.4
13 24 18	221.3	239.1	149.4
13 24 19	221.3	239.1	149.4
13 24 20	221.2	239	149.4
13 24 21	221.2	239	149.4
13 24 22	221.2	239	149.4
13 24 23	221.1	239	149.3
13 24 24	221.1	238.9	149.3
13 24 25	221.1	238.9	149.3
13 24 26	221.1	238.9	149.3
13 24 27	221	238.8	149.3
13 24 28	221	238.8	149.2
13 24 29	221	238.7	149.2
13 24 30	220.9	238.7	149.2
13 24 31	220.9	238.7	149.2
13 24 32	220.9	238.7	149.2
13 24 33	220.9	238.6	149.2
13 24 34	220.9	238.6	149.2
13 24 35	220.8	238.6	149.1
13 24 36	220.8	238.5	149.1
13 24 37	220.8	238.5	149.1
13 24 38	220.7	238.5	149.1
13 24 39	220.7	238.5	149.1
13 24 40	220.7	238.4	149.1
13 24 41	220.7	238.4	149
13 24 42	220.6	238.4	149
13 24 43	220.6	238.3	149
13 24 44	220.6	238.3	149
13 24 45	220.5	238.3	149
13 24 46	220.5	238.3	149
13 24 47	220.5	238.2	149
13 24 48	220.5	238.2	149
13 24 49	220.4	238.2	148.9
13 24 50	220.4	238.1	148.9
13 24 51	220.4	238.1	148.9
13 24 52	220.3	238	148.9
13 24 53	220.3	238	148.9
13 24 54	220.3	238	148.9
13 24 55	220.3	238	148.8
13 24 56	220.3	237.9	148.8
13 24 57	220.2	237.9	148.8
13 24 58	220.2	237.9	148.8
13 24 59	220.2	237.8	148.8
13 25 00	220.1	237.8	148.8
13 25 01	220.1	237.8	148.8
13 25 02	220.1	237.8	148.8
13 25 03	220.1	237.7	148.8
13 25 04	220	237.7	148.7
13 25 05	220	237.7	148.7
13 25 06	220	237.6	148.7
13 25 07	220	237.6	148.7
13 25 08	219.9	237.6	148.7
13 25 09	219.9	237.5	148.7
13 25 10	219.9	237.5	148.7
13 25 11	219.9	237.5	148.6
13 25 12	219.9	237.5	148.6
13 25 13	219.9	237.4	148.6
13 25 14	219.8	237.4	148.6
13 25 15	219.8	237.4	148.6
13 25 16	219.8	237.4	148.6
13 25 17	219.8	237.4	148.7
13 25 18	219.8	237.3	148.7
13 25 19	219.7	237.3	148.6
13 25 20	219.7	237.3	148.6
13 25 21	219.7	237.3	148.6
13 25 22	219.7	237.2	148.6
13 25 23	219.6	237.2	148.6
13 25 24	219.6	237.2	148.6
13 25 25	219.6	237.2	148.6
13 25 26	219.6	237.1	148.5
