14  13  02	 416.0	 530.5	 212.1	 028.2
14  13  12	 415.3	 529.7	 211.7	 028.0
14  13  22	 414.7	 529.0	 211.5	 028.0
14  13  32	 414.0	 528.2	 211.2	 028.0
14  13  42	 413.4	 527.5	 210.9	 028.0
14  13  52	 412.7	 526.7	 210.7	 028.1
14  14  02	 412.1	 526.0	 210.4	 028.1
14  14  12	 411.4	 525.2	 210.2	 028.2
14  14  22	 410.8	 524.5	 209.9	 028.1
14  14  32	 410.1	 523.8	 209.7	 027.9
14  14  42	 409.5	 522.9	 209.4	 027.8
14  14  52	 408.9	 522.2	 209.0	 027.9
14  15  02	 408.3	 521.4	 208.8	 027.8
14  15  12	 407.7	 520.7	 208.5	 027.9
14  15  22	 407.0	 520.0	 208.3	 028.2
14  15  32	 406.5	 519.3	 208.0	 028.2
14  15  42	 405.8	 518.5	 207.7	 028.2
14  15  52	 405.3	 517.8	 207.5	 028.1
14  16  02	 404.6	 517.0	 207.3	 028.0
14  16  12	 404.0	 516.3	 207.0	 028.1
14  16  22	 403.3	 515.6	 206.7	 028.0
14  16  32	 402.8	 514.8	 206.5	 028.0
14  16  42	 402.1	 514.1	 206.2	 028.1
14  16  52	 401.5	 513.4	 205.9	 028.1
14  16  59	 401.2	 513.0	 205.8	 028.1
14  17  04	 400.9	 512.6	 205.6	 028.1
14  17  06	 400.8	 512.5	 205.6	 028.1
